sale_id,customer_id,product_id,quantity,sale_date,payment_method,discount,returned
SALE50365,CUSTOMER27364,PROD1879,9,2024-09-02,Debit Card,0.04,True
SALE50366,cust16589,PROD1974,8,2023-12-27,Debit Card,0.2,False
SALE50367,CUST16459,PROD1164,1,2025-07-22,Credit Card,0.03,True
SALE50368,CUSTOMER28706,PROD1149,9,2024-04-24,PayPal,0.12,True
SALE50369,cust15752,PROD1478,3,2024-08-16,PayPal,0.02,True
SALE50370,CUSTOMER16478,PROD1430,1,2024-08-07,Debit Card,0.17,False
SALE50371,CUSTOMER27106,PROD1666,1,2024-08-14,Cash,0.28,True
SALE50372,CUST18685,PROD1703,4,2024-01-02,Debit Card,0.28,True
SALE50373,cust10828,PROD1675,9,2024-10-02,Cash,0.22,True
SALE50374,cust28937,PROD1002,3,2023-12-17,Debit Card,0.07,False
SALE50375,CUST13879,PROD1988,4,9999-99-99,PayPal,0.11,False
SALE50376,CUSTOMER16135,PROD1880,4,2023-09-13,PayPal,0.29,False
SALE50377,cust22955,PROD1857,3,2025-05-27,PayPal,0.11,True
SALE50378,CUST29621,PROD1461,8,2024-06-09,Debit Card,0.18,False
SALE50379,cust12545,PROD1832,6,2024-08-09,PayPal,0.03,False
SALE50380,CUSTOMER24915,PROD1547,5,2025-07-13,Debit Card,0.29,True
SALE50381,CUST23278,,1,2024-03-02,Credit Card,0.2,True
SALE50382,CUST18350,PROD1439,7,2024-06-11,PayPal,0.12,False
SALE50383,CUST28874,PROD1007,7,2025-05-06,PayPal,0.11,True
SALE50384,CUST28278,PROD1968,9,2025-04-25,Cash,0.12,True
SALE50385,cust21971,PROD1457,8,2024-05-21,,0.16,False
SALE50386,CUSTOMER24673,PROD1951,7,2024-04-13,Cash,0.05,True
SALE50387,cust24562,PROD1714,2,2025-01-10,Cash,0.11,False
SALE50388,CUSTOMER19715,PROD1413,1,2025-02-23,Cash,0.24,True
SALE50389,CUSTOMER15488,PROD1297,1,2024-08-29,Cash,0.2,False
SALE50390,cust24556,PROD1295,5,2023-08-26,Credit Card,0.06,True
SALE50391,CUST16870,PROD1664,3,2025-04-29,Debit Card,0.28,False
SALE50392,,PROD1685,4,2025-05-28,PayPal,0.08,False
SALE50393,cust28608,PROD1130,7,2024-09-26,PayPal,0.21,False
SALE50394,CUST28115,,6,2024-06-11,,0.3,True
SALE50395,CUST18580,PROD1003,8,2024-12-14,Credit Card,0.04,True
SALE50396,CUST11811,PROD1934,1,2024-04-18,Credit Card,0.24,False
SALE50397,CUSTOMER24975,PROD1464,9,2023-09-27,PayPal,0.2,False
SALE50398,cust10846,PROD1038,7,2025-08-09,Debit Card,0.12,True
SALE50399,cust20549,PROD1505,2,2025-04-22,Debit Card,0.29,True
SALE50400,CUST19829,PROD1500,4,2025-04-26,Credit Card,0.19,True
SALE50401,CUSTOMER25350,PROD1105,2,2024-09-18,PayPal,0.08,False
SALE50402,CUST15057,PROD1236,9,2024-02-12,PayPal,0.06,True
SALE50403,CUSTOMER11575,PROD1960,9,2024-11-15,Credit Card,0.14,False
SALE50404,CUST14371,PROD1661,9,2024-09-06,Debit Card,0.24,False
SALE50405,CUST24199,PROD1379,5,2023-10-19,Cash,0.04,True
SALE50406,CUST18777,PROD1690,6,2025-02-06,,0.03,False
SALE50407,CUSTOMER22727,PROD1586,6,2024-10-08,Credit Card,0.04,True
SALE50408,,PROD1626,2,2023-08-18,,0.11,False
SALE50409,CUST14642,PROD1159,3,2023-11-16,Cash,0.27,True
SALE50410,CUST29241,PROD1737,9,2024-11-14,PayPal,0.26,False
SALE50411,CUST23528,PROD1240,1,2025-02-18,PayPal,0.28,True
SALE50412,cust25050,PROD1930,8,2024-08-29,Credit Card,0.15,True
SALE50413,CUST29466,PROD1252,3,2024-07-31,PayPal,0.1,False
SALE50414,CUST18231,PROD1090,4,2024-03-03,Credit Card,0.1,True
SALE50415,CUSTOMER25444,PROD1179,1,2024-01-07,PayPal,0.17,Fal...
SALE50416,CUSTOMER13629,PROD1560,1,2024-04-01,,0.14,False
SALE50417,CUSTOMER26417,PROD1635,5,2024-05-16,Debit Card,0.09,True
SALE50418,CUST29798,PROD1597,5,2023-11-06,Cash,0.25,False
SALE50419,cust12547,PROD1512,3,2025-06-14,Credit Card,0.03,False
SALE50420,CUSTOMER24071,PROD1323,9,2023-09-12,Cash,0.15,False
SALE50421,CUSTOMER23427,PROD1119,9,2024-10-13,PayPal,0.25,False
SALE50422,CUSTOMER27715,PROD1090,2,2023-11-08,PayPal,0.14,False
SALE50423,cust11426,PROD1520,7,2024-04-04,Debit Card,0.26,False
SALE50424,CUSTOMER26060,PROD1757,9,2025-02-05,Cash,0.03,False
SALE50425,,PROD1440,6,2023-10-19,Cash,0.14,True
SALE50426,cust13751,PROD1752,1,2025-04-15,PayPal,0.03,True
SALE50427,cust11507,PROD1693,7,2023-09-11,PayPal,0.07,True
SALE50428,CUST10941,PROD1994,1,2025-01-21,PayPal,0.04,True
SALE50429,cust12594,PROD1893,3,2025-03-19,Debit Card,0.09,True
SALE50430,CUSTOMER24676,PROD1002,7,2024-09-04,Debit Card,0.23,True
SALE50431,CUST28647,PROD1355,5,2024-11-04,Debit Card,0.11,False
SALE50432,,PROD1275,8,2024-11-12,Debit Card,0.22,True
SALE50433,CUSTOMER25396,PROD1130,9,2025-07-18,PayPal,0.06,True
SALE50434,CUST23163,PROD1204,1,2025-04-06,Cash,0.18,True
SALE50435,CUST22553,PROD1077,7,2025-01-20,Debit Card,0.29,True
SALE50436,CUST11523,PROD1898,3,2023-11-19,Credit Card,0.25,False
SALE50437,CUST11716,PROD1103,3,2023-09-27,Credit Card,0.1,
SALE50438,cust15862,PROD1670,6,2024-06-20,Cash,0.01,True
SALE50439,CUSTOMER15247,PROD1168,9,2024-05-17,Debit Card,0.04,True
SALE50440,CUSTOMER10449,PROD1386,8,2024-04-17,Cash,0.11,text_True
SALE50441,CUSTOMER10815,PROD1934,8,2024-10-19,PayPal,0.22,False
SALE50442,CUST18190,PROD1143,9,2023-09-18,PayPal,0.06,True
SALE50443,CUST24093,PROD1361,3,2024-12-29,Debit Card,0.28,True
SALE50444,cust20091,PROD1796,5,2024-01-22,PayPal,0.01,True
SALE50445,CUST14284,PROD1460,6,2025-03-19,Debit Card,0.14,False
SALE50446,CUSTOMER17116,PROD1277,9,2023-02-30,PayPal,0.09,False
SALE50447,CUST26764,PROD1989,2,2025-03-25,Debit Card,0.26,False
SALE50448,CUST15464,PROD1525,7,2025-01-23,PayPal,0.09,True
SALE50449,CUST14472,PROD1993,1,2025-04-17,Cash,0.28,False
SALE50450,CUST18134,PROD1610,4,2024-09-09,Debit Card,0.25,True
SALE50451,cust21261,PROD1912,7,2023-09-17,Debit Card,0.09,True
SALE50452,CUST20471,PROD1928,2,2025-07-25,Cash,0.29,True
SALE50453,CUSTOMER15920,PROD1287,8,2024-03-23,PayPal,0.23,False
SALE50454,cust14620,PROD1404,4,2024-07-06,Credit Card,0.02,True
SALE50455,CUSTOMER10970,PROD1411,5,2025-03-30,Credit Card,0.12,False
SALE50456,cust29740,PROD1722,6,2024-04-08,Credit Card,0.14,False
SALE50457,CUSTOMER20184,PROD1506,1,2023-10-15,Debit Card,0.22,True
SALE50458,CUST13323,PROD1312,2,2025-01-16,Credit Card,2.4,True
SALE50459,CUST15413,PROD1395,1,2024-11-05,Debit Card,0.28,True
SALE50460,cust18517,PROD1733,1,2024-08-14,PayPal,0.3,True
SALE50461,CUST21016,PROD1333,6,2025-01-27,Credit Card,0.04,True
SALE50462,CUST23153,PROD1350,9,2023-10-05,,0.27,False
SALE50463,CUST16092,PROD1024,8,2024-02-19,Cash,0.27,False
SALE50464,,PROD1371,9,2024-01-19,Cash,0.18,True
SALE50465,CUSTOMER14845,PROD1462,2,2023-12-22,Debit Card,0.23,False
SALE50466,cust10759,PROD1320,6,2024-03-21,Cash,0.2,True
SALE50467,cust15549,PROD1672,8,2023-12-30,PayPal,0.29,False
SALE50468,CUST21830,PROD1064,8,2024-03-16,Cash,0.03,True
SALE50469,cust18448,PROD1582,6,2025-05-28,Cash,0.11,False
SALE50470,CUSTOMER10863,PROD1273,5,2023-10-01,Debit Card,0.26,False
SALE50471,CUST28907,PROD1237,3,2024-08-21,Debit Card,0.03,True
SALE50472,,,6,2024-06-29,Credit Card,0.02,True
SALE50473,CUST13470,PROD1130,5,2024-11-25,Debit Card,0.03,False
SALE50474,CUST12612,PROD1344,6,2024-10-28,Credit Card,0.01,False
SALE50475,CUST16199,PROD1283,6,2024-03-21,PayPal,0.06,False
SALE50476,CUSTOMER28651,PROD1513,8,2025-06-07,PayPal,0.06,True
SALE50477,CUSTOMER23196,PROD1144,7,2025-01-15,PayPal,0.08,False
SALE50478,CUST20921,PROD1649,3,2024-03-20,Debit Card,0.28,False
SALE50479,cust18551,PROD1326,3,2024-05-09,Debit Card,0.04,False
SALE50480,cust21407,PROD1681,5,not a date,Debit Card,0.19,False
SALE50481,CUSTOMER15219,PROD1009,4,2024-09-11,PayPal,0.22,True
SALE50482,CUST20791,PROD1969,2,2024-08-01,Cash,0.27,False
SALE50483,CUSTOMER20261,PROD1548,9,2025-04-08,PayPal,0.01,False
SALE50484,CUST13196,PROD1373,9,2024-11-17,PayPal,0.08,True
SALE50485,cust24570,PROD1759,1,2025-03-29,Debit Card,0.0,False
SALE50486,CUSTOMER22762,PROD1768,4,2025-01-29,Cash,0.27,True
SALE50487,cust20469,PROD1064,7,2025-05-27,PayPal,0.0,True
SALE50488,CUST23622,PROD1081,2,2024-05-03,Credit Card,0.1,False
SALE50489,CUST28366,PROD1369,8,2024-06-08,Debit Card,0.15,True
SALE50490,CUST17218,PROD1313,8,2025-05-25,Cash,0.26,Tru...
SALE50491,CUST23822,PROD1812,7,2023-12-29,Credit Card,0.27,False
SALE50492,cust19934,PROD1584,8,2024-02-12,Cash,0.06,False
SALE50493,CUST29725,PROD1940,2,2025-04-01,Debit Card,0.3,True
SALE50494,CUST20602,PROD1271,3,2024-08-08,Credit Card,0.08,True
SALE50495,CUST10855,PROD1461,8,2025-04-15,Debit Card,0.27,True
SALE50496,cust29642,PROD1707,9,2024-05-09,Debit Card,0.25,False
SALE50497,CUST15791,PROD1850,5,2025-03-29,Cash,0.17,False
SALE50498,CUST23356,PROD1856,9,2023-12-27,PayPal,0.26,False
SALE50499,CUSTOMER14833,PROD1382,6,2025-05-01,Credit Card,0.21,False
SALE50500,cust26752,PROD1881,5,2023-11-25,PayPal,0.04,text_True
SALE50501,CUST25796,PROD1764,6,2023-12-27,PayPal,0.11,True
SALE50502,cust22148,PROD1917,3,2025-03-15,PayPal,0.03,True
SALE50503,CUST26090,PROD1008,2,2024-02-16,Debit Card,0.25,True
SALE50504,CUSTOMER15000,PROD1703,9,2025-03-20,Debit Card,0.17,False
SALE50505,CUSTOMER11945,PROD1303,1,01/01/2023,Credit Card,0.0,False
SALE50506,CUST16278,PROD1433,4,2023-10-07,PayPal,0.28,True
SALE50507,CUST13254,PROD1939,6,2023-08-16,PayPal,0.19,False
SALE50508,cust19396,PROD1979,5,2025-04-05,Credit Card,0.09,True
SALE50509,CUST16438,PROD1876,6,2025-01-25,PayPal,0.19,True
SALE50510,CUSTOMER10328,PROD1379,2,2023-12-01,Debit Card,0.13,False
SALE50511,CUST23282,PROD1220,5,2024-11-21,PayPal,0.03,True
SALE50512,cust13314,PROD1262,5,2025-06-28,Cash,0.2,text_False
SALE50513,CUST19810,PROD1863,9,2025-05-08,Cash,0.02,False
SALE50514,cust17744,PROD1175,9,2024-04-11,Debit Card,0.24,False
SALE50515,CUSTOMER15811,PROD1349,8,0000-00-00,Cash,0.02,True
SALE50516,cust26718,PROD1307,6,2025-05-10,Credit Card,0.18,True
SALE50517,CUSTOMER26397,PROD1669,7,2025-08-02,Credit Card,0.11,True
SALE50518,cust21999,PROD1156,5,2023-09-14,Cash,0.1,False
SALE50519,CUSTOMER27319,PROD1154,3,2025-02-02,PayPal,0.09,False
SALE50520,,PROD1778,3,2024-07-18,Credit Card,0.04,False
SALE50521,CUST19503,PROD1513,7,2025-07-18,Debit Card,0.14,True
SALE50522,,PROD1575,4,9999-99-99,PayPal,0.16,False
SALE50523,CUST11280,PROD1023,2,2024-04-03,PayPal,0.27,Tru...
SALE50524,cust29651,PROD1669,4,2024-01-07,Cash,0.24,True
SALE50525,cust29103,PROD1233,2,2023-09-09,Credit Card,0.01,True
SALE50526,CUSTOMER10699,PROD1722,4,2023-09-12,Credit Card,0.07,False
SALE50527,CUSTOMER23583,PROD1156,4,2024-09-18,Credit Card,0.29,True
SALE50528,CUSTOMER29585,PROD1431,3,2023-12-19,Credit Card,0.06,True
SALE50529,CUST28851,PROD1002,4,2024-03-16,Debit Card,0.16,False
SALE50530,CUSTOMER27929,PROD1174,9,2024-06-02,Credit Card,0.03,True
SALE50531,cust13724,PROD1583,8,2024-03-17,Cash,0.01,True
SALE50532,cust28087,PROD1491,3,2025-04-15,PayPal,0.25,False
SALE50533,CUSTOMER28551,PROD1662,7,2024-04-19,Debit Card,0.03,False
SALE50534,CUST14213,PROD1758,3,2023-11-17,Cash,0.02,False
SALE50535,CUST17308,PROD1718,7,not a date,PayPal,0.22,False
SALE50536,CUST25479,,8,2025-04-20,Credit Card,0.14,True
SALE50537,,PROD1979,2,2024-10-15,Credit Card,0.05,True
SALE50538,CUSTOMER11961,PROD1925,6,2024-12-06,Credit Card,0.13,True
SALE50539,CUSTOMER18449,PROD1296,3,2023-10-18,Cash,0.18,False
SALE50540,cust19938,PROD1793,4,2024-03-28,Debit Card,0.17,False
SALE50541,CUSTOMER28956,PROD1574,4,2024-02-24,Debit Card,0.18,True
SALE50542,CUSTOMER11928,PROD1024,1,2023-10-23,PayPal,0.19,False
SALE50543,,PROD1833,8,2024-06-21,Cash,0.09,False
SALE50544,CUSTOMER13151,PROD1330,1,2024-05-29,Cash,0.0,False
SALE50545,CUSTOMER13425,PROD1467,7,2025-04-26,Credit Card,0.01,True
SALE50546,CUST17325,PROD1608,8,2025-07-23,Debit Card,0.25,False
SALE50547,CUST23835,PROD1434,7,2024-09-21,Credit Card,0.19,True
SALE50548,cust18319,PROD1708,9,2023-12-06,Credit Card,0.06,False
SALE50549,CUSTOMER23890,PROD1843,4,2023-10-24,,0.17,True
SALE50550,CUST27708,PROD1892,6,2024-05-02,Debit Card,0.04,True
SALE50551,cust11768,PROD1651,7,2025-06-11,Credit Card,0.05,False
SALE50552,CUST22615,PROD1567,2,2025-07-01,Cash,0.22,True
SALE50553,,PROD1460,5,2025-03-03,Credit Card,0.27,True
SALE50554,CUSTOMER27295,PROD1685,9,2025-01-29,Cash,0.22,True
SALE50555,CUST25303,,4,2025-06-21,Credit Card,0.06,True
SALE50556,CUST26867,PROD1202,7,2024-12-04,Credit Card,0.14,False
SALE50557,cust20292,PROD1950,7,2025-07-31,Debit Card,0.12,True
SALE50558,CUST27659,PROD1212,5,2025-03-12,Cash,0.27,False
SALE50559,CUST10841,PROD1776,9,2024-11-12,Debit Card,0.07,True
SALE50560,CUST16205,PROD1352,5,2024-04-24,,0.05,True
SALE50561,cust29621,PROD1166,5,2024-10-02,Debit Card,0.29,True
SALE50562,cust13293,PROD1036,1,2023-09-25,PayPal,0.02,True
SALE50563,,PROD1102,3,2024-05-31,Cash,0.0,True
SALE50564,CUST25093,PROD1532,5,2024-06-16,Debit Card,0.07,False
SALE50565,CUST25857,PROD1563,7,2024-11-26,Credit Card,0.21,False
SALE50566,CUST11218,PROD1619,6,2023-09-16,Credit Card,0.08,False
SALE50567,CUST21021,PROD1465,2,2024-03-02,Debit Card,0.25,True
SALE50568,cust16261,PROD1404,6,2024-07-23,Debit Card,0.07,False
SALE50569,cust27739,PROD1885,4,2023-09-10,Cash,0.21,True
SALE50570,CUST26369,PROD1092,3,2024-12-28,Credit Card,0.21,True
SALE50571,CUST20907,PROD1087,7,2024-02-19,Cash,0.21,True
SALE50572,CUST12485,PROD1053,9,2023-12-07,Credit Card,0.05,True
SALE50573,cust26615,PROD1700,2,2024-04-11,PayPal,0.28,False
SALE50574,CUST21169,PROD1903,9,2024-05-09,Cash,0.24,False
SALE50575,CUST16955,PROD1613,2,2025-01-29,Credit Card,0.22,True
SALE50576,cust18247,,1,2023-09-23,Cash,0.02,False
SALE50577,CUST15914,PROD1856,7,2024-11-25,Cash,0.26,False
SALE50578,CUST28923,PROD1443,1,2024-08-13,Credit Card,0.08,False
SALE50579,CUST24795,PROD1996,1,2023-08-13,PayPal,0.09,False
SALE50580,cust11763,PROD1205,9,2024-03-12,Credit Card,0.25,False
SALE50581,CUST17532,,3,2025-03-16,PayPal,0.05,True
SALE50582,CUST28624,PROD1167,3,2023-12-23,Debit Card,0.21,True
SALE50583,cust25156,PROD1843,6,2024-11-18,Debit Card,0.09,False
SALE50584,cust26174,PROD1530,1,2024-05-30,Credit Card,0.26,True
SALE50585,cust16654,PROD1916,3,2024-07-10,Credit Card,0.07,True
SALE50586,CUST17602,PROD1967,1,2024-06-06,Credit Card,0.16,True
SALE50587,CUST26836,PROD1432,7,2023-10-28,Cash,0.19,False
SALE50588,cust10105,PROD1434,2,2024-12-11,Debit Card,0.14,False
SALE50589,CUST11000,PROD1892,5,2024-05-28,PayPal,0.3,False
SALE50590,cust18283,PROD1736,4,2023-12-17,PayPal,0.14,False
SALE50591,CUST12962,PROD1845,1,2025-07-23,Debit Card,0.26,True
SALE50592,cust18394,PROD1659,1,2025-04-28,Credit Card,0.12,False
SALE50593,CUST16347,PROD1896,8,2025-06-14,Credit Card,0.11,True
SALE50594,CUSTOMER15406,PROD1951,8,01/01/2023,Cash,0.03,False
SALE50595,CUST23691,PROD1665,5,2025-04-25,Debit Card,0.06,False
SALE50596,CUSTOMER20237,PROD1352,2,2024-06-02,Credit Card,0.23,False
SALE50597,CUST19856,,4,2025-04-10,,0.06,False
SALE50598,CUSTOMER14036,PROD1373,2,9999-99-99,Credit Card,0.11,False
SALE50599,cust10260,PROD1719,2,2024-04-23,Cash,0.03,True
SALE50600,cust18651,PROD1674,9,2024-06-06,PayPal,0.24,True
SALE50601,,PROD1569,7,2024-09-19,Credit Card,0.21,False
SALE50602,CUST16725,PROD1078,7,2024-07-20,PayPal,0.02,False
SALE50603,CUST14622,,2,2024-06-29,Cash,0.13,True
SALE50604,CUST10459,PROD1851,3,2024-09-20,Debit Card,0.19,False
SALE50605,,PROD1868,3,2025-04-10,Cash,0.15,False
SALE50606,CUST28074,PROD1592,1,2023-09-14,PayPal,0.25,False
SALE50607,CUST22672,PROD1847,5,01/01/2023,,0.27,True
SALE50608,CUST21936,PROD1562,1,2025-07-29,Debit Card,0.04,False
SALE50609,CUST27904,PROD1362,7,2024-05-18,Credit Card,0.28,False
SALE50610,CUST22292,PROD1838,6,2025-06-01,Debit Card,0.23,False
SALE50611,cust15703,PROD1867,5,2023-11-23,Credit Card,0.08,False
SALE50612,cust16225,PROD1929,1,2024-01-27,Credit Card,0.29,False
SALE50613,CUSTOMER17313,PROD1475,6,2024-01-05,Cash,0.17,True
SALE50614,CUSTOMER18504,,7,2024-07-31,Credit Card,0.25,False
SALE50615,cust28409,PROD1917,1,2023-12-23,Credit Card,0.08,True
SALE50616,CUST25920,PROD1109,1,2024-01-30,Credit Card,0.27,False
SALE50617,CUST27166,PROD1673,7,2025-02-01,Cash,0.05,False
SALE50618,CUSTOMER12194,PROD1453,4,2025-01-10,Cash,0.18,True
SALE50619,CUST17504,PROD1162,6,2023-10-31,,0.12,True
SALE50620,,PROD1082,6,2024-03-17,Cash,0.03,True
SALE50621,CUST15479,PROD1271,5,2024-09-20,PayPal,0.0,False
SALE50622,cust13055,PROD1532,20,2024-07-15,Credit Card,0.06,text_True
SALE50623,CUST12084,PROD1409,3,2024-12-22,PayPal,0.06,True
SALE50624,cust19329,PROD1570,1,2025-07-07,Cash,0.02,False
SALE50625,CUST24351,PROD1548,5,2025-03-05,Debit Card,0.25,True
SALE50626,CUST19262,PROD1168,5,2024-05-06,PayPal,0.08,False
SALE50627,CUST23001,PROD1651,8,2024-02-10,PayPal,0.27,True
SALE50628,CUST25358,PROD1241,9,2024-06-14,PayPal,0.05,False
SALE50629,CUST20316,PROD1569,6,2024-03-18,PayPal,0.27,False
SALE50630,CUSTOMER25936,PROD1724,1,2024-04-01,Debit Card,0.14,False
SALE50631,CUST17191,PROD1810,5,2024-01-03,,0.11,True
SALE50632,CUST15536,PROD1365,6,2024-05-14,Credit Card,0.19,False
SALE50633,cust20377,PROD1353,9,2024-02-11,Credit Card,0.0,True
SALE50634,cust12771,PROD1123,9,2025-04-06,PayPal,0.11,True
SALE50635,CUST18202,PROD1685,6,2024-11-13,Debit Card,0.16,True
SALE50636,cust13571,PROD1353,8,2024-03-30,PayPal,0.23,True
SALE50637,CUST20923,PROD1104,6,2023-11-14,Cash,0.11,False
SALE50638,CUST23754,PROD1029,5,2024-10-03,PayPal,0.01,text_False
SALE50639,CUSTOMER12293,PROD1795,9,2024-07-30,PayPal,0.17,False
SALE50640,cust24955,PROD1685,9,2024-11-04,Credit Card,0.21,True
SALE50641,CUST16222,PROD1898,3,2023-11-12,Debit Card,0.12,False
SALE50642,CUST12824,PROD1598,2,2025-07-05,Cash,0.06,False
SALE50643,CUST15817,PROD1250,7,2023-10-11,Cash,0.25,False
SALE50644,CUSTOMER19169,PROD1915,2,2023-09-04,Debit Card,0.22,False
SALE50645,CUSTOMER17409,PROD1258,2,2023-08-18,Cash,0.07,True
SALE50646,CUST14903,PROD1413,8,2024-11-27,PayPal,0.05,False
SALE50647,CUST13794,PROD1433,1,2024-09-23,PayPal,0.23,True
SALE50648,CUST29044,PROD1448,9,2024-03-20,PayPal,0.17,False
SALE50649,CUST25013,PROD1241,2,2024-05-23,Credit Card,0.06,True
SALE50650,CUST28757,PROD1050,1,2024-02-16,PayPal,0.14,False
SALE50651,CUST15041,PROD1518,9,2025-07-17,Debit Card,0.05,False
SALE50652,CUST18280,PROD1832,1,2024-10-03,Credit Card,0.21,True
SALE50653,CUST25522,PROD1553,3,2024-06-22,Debit Card,0.07,False
SALE50654,CUSTOMER23058,PROD1963,3,2024-08-12,Debit Card,0.18,False
SALE50655,cust13740,PROD1006,3,2024-05-27,PayPal,0.12,False
SALE50656,CUSTOMER25153,PROD1266,2,2024-03-17,PayPal,0.07,False
SALE50657,CUST18974,PROD1555,8,2024-07-23,Debit Card,0.16,False
SALE50658,CUST11589,PROD1679,5,2024-11-18,Cash,0.06,True
SALE50659,CUST17485,PROD1004,2,2025-06-15,PayPal,0.21,True
SALE50660,CUSTOMER20731,PROD1541,9,2025-03-15,Cash,0.26,False
SALE50661,CUST16694,PROD1094,6,2024-09-12,Cash,0.2,False
SALE50662,cust11226,PROD1176,3,2023-10-27,Debit Card,0.27,True
SALE50663,CUST11280,PROD1748,4,2024-09-20,Credit Card,0.2,False
SALE50664,CUSTOMER20884,PROD1496,1,2025-07-29,Cash,0.19,False
SALE50665,CUSTOMER22568,PROD1789,7,2024-04-25,Cash,0.02,True
SALE50666,CUST27062,PROD1985,4,2024-02-12,PayPal,0.06,True
SALE50667,cust18876,PROD1131,6,2023-09-07,PayPal,0.13,False
SALE50668,CUST14056,PROD1868,8,2025-03-17,PayPal,0.05,True
SALE50669,CUSTOMER24711,PROD1504,4,2025-05-31,Cash,0.09,True
SALE50670,CUST15113,PROD1712,4,2024-02-02,Cash,0.06,True
SALE50671,CUST26035,PROD1284,7,2025-06-12,Credit Card,0.19,True
SALE50672,cust16891,PROD1440,5,2024-02-28,PayPal,0.28,True
SALE50673,cust18880,PROD1014,5,2025-04-05,Cash,0.26,True
SALE50674,CUSTOMER11827,,8,2024-01-23,Credit Card,0.02,text_True
SALE50675,cust22812,PROD1082,5,2023-08-20,Cash,0.23,True
SALE50676,CUSTOMER28512,PROD1772,2,2023-10-17,,0.05,False
SALE50677,,PROD1124,3,2025-06-04,Debit Card,0.1,False
SALE50678,CUST20804,,5,2024-03-04,Credit Card,2.2,True
SALE50679,CUSTOMER18608,PROD1374,5,2024-03-17,Debit Card,0.13,True
SALE50680,CUST13831,PROD1445,2,2024-01-30,Cash,0.24,True
SALE50681,CUSTOMER17444,PROD1944,5,2024-08-18,,0.27,True
SALE50682,cust15965,PROD1937,8,2025-01-09,Credit Card,0.06,True
SALE50683,cust22579,PROD1861,1,2025-04-23,Debit Card,0.05,True
SALE50684,CUST16354,PROD1425,9,2024-04-29,Credit Card,0.08,True
SALE50685,,PROD1241,7,2025-01-28,PayPal,0.12,False
SALE50686,cust13368,PROD1963,6,2023-09-06,PayPal,0.08,False
SALE50687,CUST20483,PROD1646,9,2024-09-03,Credit Card,0.3,True
SALE50688,CUST11796,PROD1123,8,2025-06-25,,0.26,False
SALE50689,cust28070,PROD1997,9,2025-06-11,PayPal,0.01,False
SALE50690,cust28962,PROD1754,3,2024-02-20,PayPal,0.06,False
SALE50691,CUST14319,PROD1816,7,2024-10-29,,0.16,False
SALE50692,CUST14308,PROD1066,8,2025-05-02,Debit Card,0.13,False
SALE50693,CUSTOMER26527,PROD1026,1,2025-08-10,Credit Card,0.05,False
SALE50694,CUST16623,PROD1751,7,2023-02-30,Cash,0.25,False
SALE50695,CUST11468,PROD1928,4,2023-10-11,,0.02,False
SALE50696,CUST29348,PROD1939,1,2025-06-11,Cash,0.25,True
SALE50697,CUST14969,PROD1521,4,2023-12-27,Debit Card,0.16,False
SALE50698,CUST14737,PROD1273,8,2023-11-06,Debit Card,0.22,True
SALE50699,CUST12475,PROD1557,9,2024-11-09,,0.25,
SALE50700,cust17356,PROD1379,4,2025-02-13,Credit Card,0.27,False
SALE50701,CUST16778,PROD1349,2,2024-12-03,Cash,0.22,False
SALE50702,,PROD1467,1,2023-10-09,Credit Card,0.04,True
SALE50703,CUSTOMER11000,PROD1719,5,2025-04-12,PayPal,0.13,False
SALE50704,CUST18291,PROD1621,7,2024-08-02,Cash,0.02,True
SALE50705,,PROD1662,3,2023-11-24,Credit Card,0.08,True
SALE50706,CUST11360,PROD1902,1,2024-09-18,PayPal,0.21,False
SALE50707,CUST17096,PROD1196,5,2024-09-24,Credit Card,0.24,False
SALE50708,CUST26851,PROD1881,6,2025-01-17,PayPal,0.23,True
SALE50709,cust23423,PROD1617,1,2024-04-09,PayPal,0.06,True
SALE50710,,PROD1702,1,2024-03-12,Credit Card,0.29,False
SALE50711,CUST26260,PROD1805,7,2025-06-20,PayPal,0.25,text_True
SALE50712,CUST15385,PROD1898,4,2025-04-27,Cash,0.26,False
SALE50713,cust19788,PROD1896,6,2024-05-04,Credit Card,0.09,False
SALE50714,CUST16352,PROD1229,8,2025-01-25,Debit Card,0.02,True
SALE50715,CUSTOMER11142,PROD1853,1,2025-04-10,Debit Card,0.22,False
SALE50716,CUST23440,PROD1853,2,2023-08-21,PayPal,0.09,False
SALE50717,CUST14571,PROD1530,6,2024-03-31,Credit Card,0.15,True
SALE50718,cust26510,PROD1103,1,2023-11-28,PayPal,0.02,True
SALE50719,CUST24990,PROD1901,3,2023-11-06,Cash,0.08,True
SALE50720,CUST16151,PROD1151,6,2025-01-31,PayPal,0.25,True
SALE50721,CUSTOMER18991,PROD1256,8,2023-11-12,,0.14,True
SALE50722,CUST20976,,8,2025-06-03,Credit Card,0.13,True
SALE50723,CUSTOMER14046,PROD1106,4,2023-10-15,Credit Card,0.16,False
SALE50724,CUSTOMER14529,PROD1815,9,2024-10-05,PayPal,0.05,True
SALE50725,cust28791,PROD1292,3,2024-09-19,PayPal,0.09,True
SALE50726,CUSTOMER22096,PROD1502,3,2023-08-27,Credit Card,0.1,False
SALE50727,CUST13828,PROD1415,7,2024-06-23,Debit Card,0.18,True
SALE50728,cust24471,PROD1395,3,2024-09-23,Credit Card,0.28,True
